Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
19/02/2025,SONASID,SID,1480.0,1540.0,1550.0,1480.0,22513.0,34368979.0,190,6006000000.0,1540.0
18/02/2025,SONASID,SID,1372.0,1436.0,1448.0,1372.0,10575.0,15100521.0,162,5600400000.0,1436.0
17/02/2025,SONASID,SID,1311.0,1369.0,1369.0,1311.0,2827.0,3825516.0,73,5339100000.0,1369.0
14/02/2025,SONASID,SID,1290.0,1310.0,1350.0,1290.0,1373.0,1809036.0,51,5109000000.0,1310.0
13/02/2025,SONASID,SID,1319.0,1300.0,1320.0,1300.0,3893.0,5062580.0,32,5070000000.0,1300.0
12/02/2025,SONASID,SID,1303.0,1300.0,1321.0,1280.0,5658.0,7352123.0,105,5070000000.0,1300.0
11/02/2025,SONASID,SID,1325.0,1303.0,1334.0,1303.0,4074.0,5364728.0,59,5081700000.0,1303.0
10/02/2025,SONASID,SID,1325.0,1325.0,1350.0,1300.0,1809.0,2390073.0,60,5167500000.0,1325.0
07/02/2025,SONASID,SID,1333.0,1325.0,1369.0,1322.0,7866.0,10471537.0,97,5167500000.0,1325.0
06/02/2025,SONASID,SID,1313.0,1329.0,1355.0,1313.0,3697.0,4919392.0,153,5183100000.0,1329.0
05/02/2025,SONASID,SID,1295.0,1270.0,1295.0,1252.0,2948.0,3743647.0,116,4953000000.0,1270.0
04/02/2025,SONASID,SID,1225.0,1289.0,1332.0,1224.0,25729.0,33123745.0,255,5027100000.0,1289.0
03/02/2025,SONASID,SID,1175.0,1211.0,1228.0,1150.0,7306.0,8741797.0,157,4722900000.0,1211.0
31/01/2025,SONASID,SID,1170.0,1156.0,1198.0,1155.0,10124.0,11830673.0,171,4508400000.0,1156.0
30/01/2025,SONASID,SID,1131.0,1150.0,1163.0,1131.0,7136.0,8203660.0,87,4485000000.0,1150.0
29/01/2025,SONASID,SID,1110.0,1120.0,1130.0,1100.0,10567.0,11818117.0,49,4368000000.0,1120.0
28/01/2025,SONASID,SID,1101.0,1100.0,1118.0,1090.0,3282.0,3609389.0,26,4290000000.0,1100.0
27/01/2025,SONASID,SID,1106.0,1105.0,1130.0,1103.0,1985.0,2204257.0,56,4309500000.0,1105.0
