Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
13/11/2023,TAQA MOROCCO,TQM,1033.0,1069.0,1069.0,1033.0,13.0,13511.0,7.0,25216151398.0,1069.0
10/11/2023,TAQA MOROCCO,TQM,1044.0,1060.0,1060.0,1020.0,438.0,455180.0,24.0,25003854520.0,1060.0
09/11/2023,TAQA MOROCCO,TQM,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,24555672222.0,1041.0
08/11/2023,TAQA MOROCCO,TQM,1041.0,1041.0,1041.0,1040.0,89.0,92609.0,5.0,24555672222.0,1041.0
07/11/2023,TAQA MOROCCO,TQM,1043.0,1040.0,1043.0,1040.0,65.0,67607.0,12.0,24532083680.0,1040.0
03/11/2023,TAQA MOROCCO,TQM,1070.0,1060.0,1072.0,1060.0,111.0,117784.0,5.0,25003854520.0,1060.0
02/11/2023,TAQA MOROCCO,TQM,1068.0,1070.0,1070.0,1040.0,1282.0,1336662.0,25.0,25239739940.0,1070.0
01/11/2023,TAQA MOROCCO,TQM,1075.0,1069.0,1075.0,1069.0,10.0,10714.0,2.0,25216151398.0,1069.0
31/10/2023,TAQA MOROCCO,TQM,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,25452036818.0,1079.0
30/10/2023,TAQA MOROCCO,TQM,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,25452036818.0,1079.0
27/10/2023,TAQA MOROCCO,TQM,1056.0,1079.0,1079.0,1055.0,233.0,250619.0,10.0,25452036818.0,1079.0
26/10/2023,TAQA MOROCCO,TQM,1085.0,1058.0,1085.0,1058.0,145.0,155995.0,12.0,24956677436.0,1058.0
25/10/2023,TAQA MOROCCO,TQM,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,25475625360.0,1080.0
24/10/2023,TAQA MOROCCO,TQM,1080.0,1080.0,1080.0,1080.0,2659.0,2871720.0,2.0,25475625360.0,1080.0
23/10/2023,TAQA MOROCCO,TQM,1089.0,1090.0,1090.0,1089.0,9.0,9808.0,2.0,25711510780.0,1090.0
20/10/2023,TAQA MOROCCO,TQM,1055.0,1090.0,1090.0,1055.0,122.0,132227.0,14.0,25711510780.0,1090.0
19/10/2023,TAQA MOROCCO,TQM,1087.0,1087.0,1087.0,1086.0,4040.0,4391476.0,8.0,25640745154.0,1087.0
18/10/2023,TAQA MOROCCO,TQM,1042.0,1087.0,1087.0,1041.0,80.0,85585.0,8.0,25640745154.0,1087.0
17/10/2023,TAQA MOROCCO,TQM,1045.0,1050.0,1050.0,1040.0,24427.0,25645954.0,20.0,24767969100.0,1050.0
16/10/2023,TAQA MOROCCO,TQM,1095.0,1095.0,1095.0,1095.0,4.0,4380.0,2.0,25829453490.0,1095.0
13/10/2023,TAQA MOROCCO,TQM,1042.0,1060.0,1060.0,1042.0,925.0,973030.0,11.0,25003854520.0,1060.0
